0.000000e+00	5.412003e+01
9.300000e+01	6.787429e+01
1.860000e+02	2.178413e+02
2.790000e+02	1.037636e+02
3.720000e+02	3.864816e+01
4.650000e+02	2.334068e+01
5.580000e+02	1.669078e+01
6.510000e+02	1.301659e+01
7.440000e+02	1.069690e+01
8.370000e+02	9.100015e+00
9.300000e+02	7.933388e+00
1.023000e+03	7.042150e+00
1.116000e+03	6.337828e+00
1.209000e+03	5.766952e+00
1.302000e+03	5.294545e+00
1.395000e+03	4.896434e+00
1.488000e+03	4.555825e+00
1.581000e+03	4.261356e+00
1.674000e+03	4.003735e+00
1.767000e+03	3.776751e+00
1.860000e+03	3.574210e+00
1.953000e+03	3.393579e+00
2.046000e+03	3.230908e+00
2.139000e+03	3.083207e+00
2.232000e+03	2.948867e+00
2.325000e+03	2.825954e+00
2.418000e+03	2.713622e+00
2.511000e+03	2.609664e+00
2.604000e+03	2.513720e+00
2.697000e+03	2.424855e+00
2.790000e+03	2.342223e+00
2.883000e+03	2.265160e+00
2.976000e+03	2.193124e+00
3.069000e+03	2.125896e+00
3.162000e+03	2.062607e+00
3.255000e+03	2.002888e+00
3.348000e+03	1.946751e+00
3.441000e+03	1.894087e+00
3.534000e+03	1.844401e+00
3.627000e+03	1.796858e+00
3.720000e+03	1.751763e+00
3.813000e+03	1.709231e+00
3.906000e+03	1.668605e+00
3.999000e+03	1.630071e+00
4.092000e+03	1.593406e+00
4.185000e+03	1.558663e+00
4.278000e+03	1.525177e+00
4.371000e+03	1.492693e+00
4.464000e+03	1.462184e+00
4.557000e+03	1.432868e+00
4.650000e+03	1.404733e+00
4.743000e+03	1.377719e+00
4.836000e+03	1.351787e+00
4.929000e+03	1.327193e+00
5.022000e+03	1.302743e+00
5.115000e+03	1.280017e+00
5.208000e+03	1.257809e+00
5.301000e+03	1.236189e+00
5.394000e+03	1.215645e+00
5.487000e+03	1.196073e+00
5.580000e+03	1.176659e+00
5.673000e+03	1.157966e+00
5.766000e+03	1.139965e+00
5.859000e+03	1.122851e+00
5.952000e+03	1.106137e+00
6.045000e+03	1.089640e+00
6.138000e+03	1.073977e+00
6.231000e+03	1.058540e+00
6.324000e+03	1.044178e+00
6.417000e+03	1.029787e+00
6.510000e+03	1.015690e+00
6.603000e+03	1.002269e+00
6.696000e+03	9.891740e-01
6.789000e+03	9.763706e-01
6.882000e+03	9.641943e-01
6.975000e+03	9.521076e-01
7.068000e+03	9.403939e-01
7.161000e+03	9.289610e-01
