1, 0.000000000, 0
67, 0.000000000, 432
94, 0.000000000, 912
90, 0.000000000, 1344
98, 0.000000000, 1392
89, 0.000000000, 1872
19, 0.000000000, 2016
97, 0.000000000, 2256
96, 0.000000000, 2448
99, 0.000000000, 2784
100, 0.000000000, 2832
73, 0.000000000, 2928
69, 0.000000000, 3024
76, 0.000000000, 3024
82, 0.000000000, 3072
9, 0.000000000, 3072
83, 0.000000000, 3120
92, 0.000000000, 3216
62, 0.000000000, 3216
71, 0.000003000, 3168
50, 0.000006000, 3120
48, 0.000009000, 3072
95, 0.000000000, 3120
5, 0.000000000, 3120
78, 0.000000000, 3216
58, 0.000002000, 3168
53, 0.000000000, 3216
79, 0.000000000, 3216
41, 0.000003000, 3168
86, 0.000000000, 3216
23, 0.000000000, 3216
57, 0.000002000, 3168
32, 0.000000000, 3168
35, 0.000013000, 3120
7, 0.000018000, 3072
68, 0.000032000, 3024
46, 0.000037000, 2976
31, 0.000038000, 2928
70, 0.000042000, 2880
43, 0.000043000, 2832
80, 0.000047000, 2784
93, 0.000049000, 2736
91, 0.000051000, 2688
85, 0.000052000, 2640
72, 0.000053000, 2592
66, 0.000055000, 2544
38, 0.000056000, 2496
34, 0.000057000, 2448
74, 0.000061000, 2400
60, 0.000063000, 2352
21, 0.000000000, 2352
36, 0.000066000, 2304
27, 0.000067000, 2256
87, 0.000070000, 2208
84, 0.000071000, 2160
59, 0.000073000, 2112
25, 0.000075000, 2064
20, 0.000076000, 2016
14, 0.000078000, 1968
11, 0.000080000, 1920
8, 0.000082000, 1872
81, 0.000085000, 1824
77, 0.000086000, 1776
56, 0.000087000, 1728
52, 0.000089000, 1680
33, 0.000090000, 1632
24, 0.000091000, 1584
16, 0.000093000, 1536
10, 0.000095000, 1488
6, 0.000096000, 1440
2, 0.000098000, 1392
42, 0.000100000, 1344
65, 0.000104000, 1296
51, 0.000105000, 1248
47, 0.000107000, 1200
44, 0.000108000, 1152
40, 0.000109000, 1104
29, 0.000111000, 1056
26, 0.000112000, 1008
22, 0.000113000, 960
4, 0.000115000, 912
88, 0.000118000, 864
75, 0.000120000, 816
63, 0.000121000, 768
61, 0.000122000, 720
49, 0.000123000, 672
45, 0.000125000, 624
30, 0.000127000, 576
13, 0.000128000, 528
12, 0.000130000, 480
3, 0.000132000, 432
64, 0.000136000, 384
55, 0.000138000, 336
54, 0.000139000, 288
39, 0.000141000, 240
37, 0.000142000, 192
28, 0.000143000, 144
18, 0.000146000, 96
17, 0.000147000, 48
15, 0.000148000, 0
