1, 0.000000000, 0
500, 0.000000000, 16464
494, 0.000000000, 21744
499, 0.000000000, 23328
491, 0.000000000, 23472
451, 0.000000000, 23712
416, 0.000001000, 23664
278, 0.000003000, 23616
250, 0.000005000, 23568
195, 0.000006000, 23520
171, 0.000009000, 23472
318, 0.000011000, 23424
151, 0.000013000, 23376
98, 0.000014000, 23328
497, 0.000017000, 23280
484, 0.000018000, 23232
474, 0.000019000, 23184
452, 0.000020000, 23136
441, 0.000022000, 23088
440, 0.000023000, 23040
396, 0.000024000, 22992
373, 0.000025000, 22944
370, 0.000026000, 22896
312, 0.000027000, 22848
311, 0.000029000, 22800
257, 0.000030000, 22752
246, 0.000031000, 22704
243, 0.000032000, 22656
222, 0.000034000, 22608
194, 0.000035000, 22560
193, 0.000037000, 22512
189, 0.000038000, 22464
182, 0.000039000, 22416
176, 0.000041000, 22368
164, 0.000043000, 22320
163, 0.000044000, 22272
137, 0.000045000, 22224
111, 0.000046000, 22176
75, 0.000048000, 22128
51, 0.000049000, 22080
49, 0.000051000, 22032
45, 0.000052000, 21984
43, 0.000053000, 21936
42, 0.000055000, 21888
13, 0.000056000, 21840
8, 0.000058000, 21792
4, 0.000059000, 21744
487, 0.000061000, 21696
482, 0.000062000, 21648
479, 0.000064000, 21600
478, 0.000065000, 21552
475, 0.000066000, 21504
472, 0.000068000, 21456
461, 0.000070000, 21408
455, 0.000071000, 21360
449, 0.000072000, 21312
448, 0.000073000, 21264
445, 0.000074000, 21216
444, 0.000075000, 21168
438, 0.000076000, 21120
435, 0.000078000, 21072
428, 0.000079000, 21024
427, 0.000080000, 20976
422, 0.000081000, 20928
421, 0.000082000, 20880
414, 0.000083000, 20832
408, 0.000084000, 20784
401, 0.000085000, 20736
394, 0.000086000, 20688
393, 0.000088000, 20640
388, 0.000089000, 20592
387, 0.000090000, 20544
386, 0.000091000, 20496
383, 0.000092000, 20448
381, 0.000093000, 20400
369, 0.000095000, 20352
367, 0.000096000, 20304
366, 0.000097000, 20256
363, 0.000099000, 20208
361, 0.000100000, 20160
342, 0.000101000, 20112
334, 0.000103000, 20064
331, 0.000104000, 20016
326, 0.000105000, 19968
324, 0.000106000, 19920
322, 0.000108000, 19872
317, 0.000109000, 19824
313, 0.000110000, 19776
301, 0.000111000, 19728
298, 0.000113000, 19680
297, 0.000114000, 19632
285, 0.000115000, 19584
281, 0.000116000, 19536
274, 0.000118000, 19488
271, 0.000119000, 19440
269, 0.000120000, 19392
261, 0.000121000, 19344
252, 0.000122000, 19296
237, 0.000124000, 19248
236, 0.000125000, 19200
232, 0.000126000, 19152
227, 0.000127000, 19104
226, 0.000130000, 19056
225, 0.000131000, 19008
223, 0.000132000, 18960
221, 0.000133000, 18912
220, 0.000134000, 18864
218, 0.000136000, 18816
213, 0.000137000, 18768
208, 0.000138000, 18720
204, 0.000140000, 18672
200, 0.000141000, 18624
191, 0.000142000, 18576
181, 0.000143000, 18528
179, 0.000145000, 18480
172, 0.000146000, 18432
167, 0.000147000, 18384
162, 0.000148000, 18336
160, 0.000150000, 18288
158, 0.000151000, 18240
156, 0.000152000, 18192
155, 0.000154000, 18144
153, 0.000155000, 18096
152, 0.000156000, 18048
149, 0.000157000, 18000
143, 0.000158000, 17952
142, 0.000160000, 17904
134, 0.000161000, 17856
132, 0.000163000, 17808
129, 0.000165000, 17760
128, 0.000166000, 17712
125, 0.000167000, 17664
123, 0.000169000, 17616
115, 0.000170000, 17568
110, 0.000171000, 17520
106, 0.000173000, 17472
103, 0.000174000, 17424
102, 0.000175000, 17376
93, 0.000177000, 17328
89, 0.000178000, 17280
87, 0.000179000, 17232
85, 0.000181000, 17184
79, 0.000182000, 17136
78, 0.000183000, 17088
71, 0.000184000, 17040
65, 0.000186000, 16992
63, 0.000187000, 16944
60, 0.000188000, 16896
59, 0.000190000, 16848
54, 0.000191000, 16800
48, 0.000192000, 16752
41, 0.000193000, 16704
40, 0.000195000, 16656
39, 0.000197000, 16608
26, 0.000198000, 16560
23, 0.000199000, 16512
14, 0.000201000, 16464
498, 0.000204000, 16416
496, 0.000205000, 16368
495, 0.000206000, 16320
493, 0.000207000, 16272
492, 0.000209000, 16224
490, 0.000210000, 16176
489, 0.000211000, 16128
488, 0.000212000, 16080
486, 0.000213000, 16032
485, 0.000216000, 15984
483, 0.000217000, 15936
481, 0.000218000, 15888
480, 0.000220000, 15840
477, 0.000221000, 15792
476, 0.000222000, 15744
473, 0.000223000, 15696
471, 0.000253000, 15648
470, 0.000254000, 15600
469, 0.000255000, 15552
468, 0.000256000, 15504
467, 0.000257000, 15456
466, 0.000258000, 15408
465, 0.000260000, 15360
464, 0.000261000, 15312
463, 0.000262000, 15264
462, 0.000263000, 15216
460, 0.000264000, 15168
459, 0.000265000, 15120
458, 0.000266000, 15072
457, 0.000267000, 15024
456, 0.000269000, 14976
454, 0.000270000, 14928
453, 0.000271000, 14880
450, 0.000272000, 14832
447, 0.000273000, 14784
446, 0.000274000, 14736
443, 0.000275000, 14688
442, 0.000276000, 14640
439, 0.000277000, 14592
437, 0.000279000, 14544
436, 0.000280000, 14496
434, 0.000281000, 14448
433, 0.000282000, 14400
432, 0.000284000, 14352
431, 0.000285000, 14304
430, 0.000286000, 14256
429, 0.000287000, 14208
426, 0.000289000, 14160
425, 0.000290000, 14112
424, 0.000291000, 14064
423, 0.000292000, 14016
420, 0.000293000, 13968
419, 0.000294000, 13920
418, 0.000295000, 13872
417, 0.000296000, 13824
415, 0.000297000, 13776
413, 0.000298000, 13728
412, 0.000299000, 13680
411, 0.000300000, 13632
410, 0.000301000, 13584
409, 0.000302000, 13536
407, 0.000303000, 13488
406, 0.000305000, 13440
405, 0.000306000, 13392
404, 0.000307000, 13344
403, 0.000308000, 13296
402, 0.000309000, 13248
400, 0.000310000, 13200
399, 0.000311000, 13152
398, 0.000312000, 13104
397, 0.000313000, 13056
395, 0.000314000, 13008
392, 0.000315000, 12960
391, 0.000316000, 12912
390, 0.000318000, 12864
389, 0.000319000, 12816
385, 0.000320000, 12768
384, 0.000321000, 12720
382, 0.000322000, 12672
380, 0.000324000, 12624
379, 0.000325000, 12576
378, 0.000326000, 12528
377, 0.000327000, 12480
376, 0.000328000, 12432
375, 0.000330000, 12384
374, 0.000331000, 12336
372, 0.000332000, 12288
371, 0.000333000, 12240
368, 0.000334000, 12192
365, 0.000335000, 12144
364, 0.000336000, 12096
362, 0.000337000, 12048
360, 0.000339000, 12000
359, 0.000340000, 11952
358, 0.000341000, 11904
357, 0.000342000, 11856
356, 0.000343000, 11808
355, 0.000344000, 11760
354, 0.000345000, 11712
353, 0.000346000, 11664
352, 0.000347000, 11616
351, 0.000348000, 11568
350, 0.000349000, 11520
349, 0.000350000, 11472
348, 0.000351000, 11424
347, 0.000352000, 11376
346, 0.000353000, 11328
345, 0.000355000, 11280
344, 0.000356000, 11232
343, 0.000357000, 11184
341, 0.000358000, 11136
340, 0.000359000, 11088
339, 0.000360000, 11040
338, 0.000362000, 10992
337, 0.000363000, 10944
336, 0.000364000, 10896
335, 0.000365000, 10848
333, 0.000366000, 10800
332, 0.000367000, 10752
330, 0.000368000, 10704
329, 0.000369000, 10656
328, 0.000370000, 10608
327, 0.000371000, 10560
325, 0.000372000, 10512
323, 0.000374000, 10464
321, 0.000375000, 10416
320, 0.000376000, 10368
319, 0.000377000, 10320
316, 0.000378000, 10272
315, 0.000379000, 10224
314, 0.000380000, 10176
310, 0.000381000, 10128
309, 0.000382000, 10080
308, 0.000383000, 10032
307, 0.000384000, 9984
306, 0.000386000, 9936
305, 0.000387000, 9888
304, 0.000388000, 9840
303, 0.000389000, 9792
302, 0.000390000, 9744
300, 0.000409000, 9696
299, 0.000411000, 9648
296, 0.000412000, 9600
295, 0.000413000, 9552
294, 0.000414000, 9504
293, 0.000415000, 9456
292, 0.000416000, 9408
291, 0.000419000, 9360
290, 0.000420000, 9312
289, 0.000421000, 9264
288, 0.000422000, 9216
287, 0.000423000, 9168
286, 0.000424000, 9120
284, 0.000425000, 9072
283, 0.000427000, 9024
282, 0.000428000, 8976
280, 0.000429000, 8928
279, 0.000430000, 8880
277, 0.000431000, 8832
276, 0.000432000, 8784
275, 0.000433000, 8736
273, 0.000434000, 8688
272, 0.000436000, 8640
270, 0.000437000, 8592
268, 0.000438000, 8544
267, 0.000439000, 8496
266, 0.000440000, 8448
265, 0.000441000, 8400
264, 0.000442000, 8352
263, 0.000443000, 8304
262, 0.000445000, 8256
260, 0.000446000, 8208
259, 0.000447000, 8160
258, 0.000448000, 8112
256, 0.000449000, 8064
255, 0.000451000, 8016
254, 0.000452000, 7968
253, 0.000453000, 7920
251, 0.000454000, 7872
249, 0.000455000, 7824
248, 0.000456000, 7776
247, 0.000458000, 7728
245, 0.000459000, 7680
244, 0.000460000, 7632
242, 0.000461000, 7584
241, 0.000462000, 7536
240, 0.000464000, 7488
239, 0.000465000, 7440
238, 0.000466000, 7392
235, 0.000502000, 7344
234, 0.000504000, 7296
233, 0.000505000, 7248
231, 0.000506000, 7200
230, 0.000507000, 7152
229, 0.000508000, 7104
228, 0.000510000, 7056
224, 0.000511000, 7008
219, 0.000512000, 6960
217, 0.000513000, 6912
216, 0.000514000, 6864
215, 0.000515000, 6816
214, 0.000517000, 6768
212, 0.000518000, 6720
211, 0.000519000, 6672
210, 0.000520000, 6624
209, 0.000521000, 6576
207, 0.000522000, 6528
206, 0.000523000, 6480
205, 0.000525000, 6432
203, 0.000526000, 6384
202, 0.000527000, 6336
201, 0.000529000, 6288
199, 0.000530000, 6240
198, 0.000531000, 6192
197, 0.000533000, 6144
196, 0.000535000, 6096
192, 0.000536000, 6048
190, 0.000537000, 6000
188, 0.000538000, 5952
187, 0.000540000, 5904
186, 0.000541000, 5856
185, 0.000542000, 5808
184, 0.000544000, 5760
183, 0.000545000, 5712
180, 0.000546000, 5664
178, 0.000547000, 5616
177, 0.000548000, 5568
175, 0.000550000, 5520
174, 0.000551000, 5472
173, 0.000552000, 5424
170, 0.000553000, 5376
169, 0.000554000, 5328
168, 0.000555000, 5280
166, 0.000557000, 5232
165, 0.000558000, 5184
161, 0.000559000, 5136
159, 0.000560000, 5088
157, 0.000561000, 5040
154, 0.000562000, 4992
150, 0.000563000, 4944
148, 0.000564000, 4896
147, 0.000565000, 4848
146, 0.000566000, 4800
145, 0.000568000, 4752
144, 0.000569000, 4704
141, 0.000570000, 4656
140, 0.000571000, 4608
139, 0.000572000, 4560
138, 0.000575000, 4512
136, 0.000576000, 4464
135, 0.000577000, 4416
133, 0.000578000, 4368
131, 0.000579000, 4320
130, 0.000580000, 4272
127, 0.000581000, 4224
126, 0.000583000, 4176
124, 0.000584000, 4128
122, 0.000585000, 4080
121, 0.000587000, 4032
120, 0.000588000, 3984
119, 0.000589000, 3936
118, 0.000590000, 3888
117, 0.000591000, 3840
116, 0.000593000, 3792
114, 0.000594000, 3744
113, 0.000595000, 3696
112, 0.000596000, 3648
109, 0.000597000, 3600
108, 0.000599000, 3552
107, 0.000600000, 3504
105, 0.000602000, 3456
104, 0.000603000, 3408
101, 0.000604000, 3360
100, 0.000605000, 3312
99, 0.000606000, 3264
97, 0.000607000, 3216
96, 0.000609000, 3168
95, 0.000610000, 3120
94, 0.000611000, 3072
92, 0.000612000, 3024
91, 0.000613000, 2976
90, 0.000615000, 2928
88, 0.000616000, 2880
86, 0.000617000, 2832
84, 0.000618000, 2784
83, 0.000619000, 2736
82, 0.000620000, 2688
81, 0.000621000, 2640
80, 0.000623000, 2592
77, 0.000624000, 2544
76, 0.000625000, 2496
74, 0.000626000, 2448
73, 0.000627000, 2400
72, 0.000628000, 2352
70, 0.000629000, 2304
69, 0.000630000, 2256
68, 0.000631000, 2208
67, 0.000632000, 2160
66, 0.000633000, 2112
64, 0.000634000, 2064
62, 0.000635000, 2016
61, 0.000636000, 1968
58, 0.000637000, 1920
57, 0.000639000, 1872
56, 0.000640000, 1824
55, 0.000641000, 1776
53, 0.000642000, 1728
52, 0.000643000, 1680
50, 0.000644000, 1632
47, 0.000645000, 1584
46, 0.000647000, 1536
44, 0.000648000, 1488
38, 0.000649000, 1440
37, 0.000650000, 1392
36, 0.000652000, 1344
35, 0.000654000, 1296
34, 0.000655000, 1248
33, 0.000656000, 1200
32, 0.000657000, 1152
31, 0.000658000, 1104
30, 0.000659000, 1056
29, 0.000660000, 1008
28, 0.000661000, 960
27, 0.000663000, 912
25, 0.000664000, 864
24, 0.000665000, 816
22, 0.000716000, 768
21, 0.000717000, 720
20, 0.000718000, 672
19, 0.000719000, 624
18, 0.000721000, 576
17, 0.000722000, 528
16, 0.000723000, 480
15, 0.000724000, 432
12, 0.000725000, 384
11, 0.000726000, 336
10, 0.000727000, 288
9, 0.000729000, 240
7, 0.000730000, 192
6, 0.000732000, 144
5, 0.000733000, 96
3, 0.000734000, 48
2, 0.000736000, 0
