7.500000000000000000e+00 -6.200000000000000178e+00 3.299999999999999822e+00
6.500000000000000000e+00 -6.700000000000000178e+00 2.999999999999998224e-01
5.500000000000000000e+00 -7.700000000000000178e+00 -2.200000000000000178e+00
6.500000000000000000e+00 -4.700000000000000178e+00 -2.000000000000001776e-01
7.500000000000000000e+00 -7.000000000000001776e-01 7.999999999999998224e-01
6.500000000000000000e+00 -1.200000000000000178e+00 -2.200000000000000178e+00
5.500000000000000000e+00 -2.700000000000000178e+00 -4.200000000000000178e+00
6.500000000000000000e+00 2.999999999999998224e-01 -2.200000000000000178e+00
5.500000000000000000e+00 -2.000000000000001776e-01 -5.200000000000000178e+00
6.500000000000000000e+00 2.799999999999999822e+00 -3.200000000000000178e+00
5.500000000000000000e+00 1.799999999999999822e+00 -5.700000000000000178e+00
6.500000000000000000e+00 4.799999999999999822e+00 -3.700000000000000178e+00
5.500000000000000000e+00 3.799999999999999822e+00 -6.200000000000000178e+00
